x, y, z
26124.70,3035.18,205.30
27287.71,4605.99,106.01
26160.98,3026.39,-246.33
27310.87,4584.44,113.68
26169.00,3058.86,148.49
27300.49,4590.05,25.02
26176.72,3033.83,6.61
27267.51,4583.76,143.19
26193.76,3041.66,69.23
27193.16,4631.40,-279.87
27248.14,4616.37,216.32
26163.66,3022.32,12.59
27287.29,4590.36,180.48
26175.68,3030.63,71.65
26159.15,2973.61,11.49
26590.59,4515.41,424.14
27288.86,4633.89,167.99
26194.40,3056.55,77.07
27291.15,4608.87,64.63
26176.92,3051.00,73.89
27332.08,4614.00,-220.59
26196.39,3025.87,47.27
27366.68,4603.06,-75.68
27328.77,4618.96,75.30
27306.49,4636.11,28.47
27256.49,4608.69,107.88
26164.03,3054.14,23.37
26188.30,3028.62,41.70
26182.77,3018.07,-50.20
27272.55,4594.50,185.20
27335.67,4593.64,48.11
26154.82,3105.19,189.88
26145.82,3041.66,-30.35
27300.61,4594.22,226.39
26214.82,3056.95,111.54
26176.62,3066.07,85.03
27287.67,4577.63,260.46
26179.17,3064.95,-28.70
27365.80,4612.78,77.06
26214.26,3055.40,13.85
27363.65,4584.90,-52.97
26154.52,3090.75,93.51
27339.78,4641.04,105.74
27336.81,4612.33,67.02
27277.21,4588.37,-86.87
26177.38,3042.37,23.90
26166.73,3028.86,229.34
27363.85,4571.59,209.51
26194.79,3039.44,39.66
26175.67,3055.73,-74.93
26137.36,3023.96,61.66
26671.16,4540.98,303.76
27353.62,4616.26,223.45
26193.13,3074.20,94.79
27281.13,4630.60,15.95
26714.59,4542.10,260.94
26187.24,3045.35,43.23
27316.39,4619.62,98.16
27318.55,4599.09,238.89
27331.16,4597.10,48.78
26196.03,3035.82,5.43
26165.98,3042.68,-121.80
27323.78,4565.42,41.44
26182.84,3045.45,4.45
26153.59,3082.02,-112.91
27295.15,4571.94,59.54
26190.15,3059.59,17.63
27285.36,4597.59,209.94
26202.30,3033.88,6.33
26186.56,3033.24,4.11
26182.53,3040.73,107.25
26186.96,3061.88,142.39
26188.44,3076.56,13.38
27263.25,4609.81,198.39
26185.34,3027.43,-121.37
26208.11,3029.80,-17.83
26189.01,3051.05,40.57
26597.68,4435.50,251.07
26192.10,3031.10,104.97
27280.37,4607.31,55.43
26155.49,3053.97,-86.88
27273.96,4602.52,103.20
26182.68,3024.18,66.84
26193.26,3026.19,-86.20
26603.93,4465.93,286.43
27316.67,4627.70,40.86
26189.53,3096.45,48.57
27311.83,4597.20,-167.55
26199.06,3091.49,-24.63
27296.61,4618.24,74.47
26144.71,3064.07,-21.05
27228.44,4590.60,-285.85
26169.54,3027.39,-124.00
27308.14,4573.64,65.11
26191.00,3055.62,102.37
26118.74,3073.61,282.47
27289.14,4596.14,68.30
26203.22,3054.14,35.32
26194.15,3047.64,61.90
26172.55,3046.44,26.20
26647.65,4459.55,302.09
26185.70,3044.88,51.02
27316.17,4592.79,163.04
26180.16,3052.36,69.21
26608.60,4440.61,240.73
26196.16,3026.87,81.03
26169.30,3053.06,61.34
26163.29,3020.90,-30.47
26179.08,3068.64,40.68
26616.86,4456.35,160.92
27257.05,4568.14,152.44
26616.77,4440.74,398.68
26154.07,3023.90,-277.79
26661.00,4445.76,326.94
26176.78,3038.88,67.17
26165.95,3036.91,77.59
26175.80,3036.07,65.36
26624.37,4463.16,-109.38
26159.53,3036.35,-12.11
26165.99,3030.81,130.85
26599.56,4473.00,372.43
26176.89,3041.93,77.84
26202.99,3038.44,-29.68
26197.28,3071.86,-10.62
27190.97,4637.59,66.19
26165.21,3069.19,37.83
26190.57,3062.25,30.69
26203.53,3022.71,129.67
26188.74,3010.16,-136.39
26170.97,3058.31,48.72
26212.39,3072.45,24.19
27237.84,4605.08,246.38
26173.59,3082.67,27.69
26185.48,3056.43,10.90
26593.55,4434.66,307.86
26202.89,3033.43,54.61
26631.02,4426.88,330.11
26641.42,4428.69,238.31
26162.10,3060.26,2.00
26165.10,3102.43,-109.21
26169.86,3057.40,25.61
26192.95,3063.47,139.48
26182.61,3097.68,-43.42
27224.95,4625.31,150.38
26191.84,3006.64,-56.06
26211.25,3039.01,83.23
26179.92,3053.72,144.04
27239.75,4580.63,-213.63
26199.77,3036.84,56.95
26128.55,3075.15,54.84
26633.40,4438.75,313.46
27290.45,4607.52,74.17
26182.25,3066.50,193.46
26167.44,3062.35,109.67
27250.94,4553.60,213.42
26607.67,4431.04,241.55
26164.83,3035.85,50.44
26632.40,4451.62,416.52
27288.85,4621.41,61.15
26191.03,3073.39,190.52
27284.24,4621.87,97.28
26184.45,3087.97,-28.03
26182.44,3056.15,-160.83
27301.39,4564.04,301.01
26206.73,3074.32,-7.54
26224.85,3052.89,-239.57
26149.79,3040.47,80.99
27200.44,4608.29,-152.45
26181.87,3069.77,157.68
26189.04,3041.97,143.31
26170.13,3071.43,56.00
26179.01,3039.61,-186.93
26150.54,3048.77,-240.84
26139.01,3088.86,-77.33
26156.61,3042.62,-32.41
26167.43,3007.52,232.29
26208.62,3016.48,45.42
26194.76,3083.29,1.47
27244.62,4593.97,-148.98
26175.52,3055.50,37.51
26165.24,3022.21,-182.72
26199.05,3057.95,62.95
26217.97,3054.26,29.24
26186.96,3023.01,-80.72
27316.95,4592.40,106.50
26233.33,3025.78,-5.15
27271.55,4607.63,24.99
27240.05,4542.65,110.49
27261.74,4591.40,166.07
26179.07,3061.90,15.29
26190.86,3016.27,-33.79
26201.92,3033.35,11.77
27274.54,4616.20,-21.10
26123.26,3125.72,-159.21
27352.87,4613.20,-2.50
26212.70,3045.23,44.41
26197.04,3045.94,-141.80
26171.68,3075.95,44.90
27201.31,4577.62,311.31
26156.92,3014.24,43.01
26138.47,3058.10,160.58
26110.91,3027.16,272.37
26608.07,4476.67,283.70
26158.51,3092.46,-48.96
26131.05,3092.84,126.34
27266.25,4623.34,53.47
26170.96,3049.52,-79.46
26169.88,3056.79,-4.92
26171.30,3060.40,8.81
26210.73,3032.13,65.11
26218.68,3066.86,-280.69
26163.95,3048.66,45.58
26174.05,3038.82,75.61
27288.07,4597.36,47.13
26211.52,3044.30,73.76
26614.49,4503.14,311.19
26151.00,3044.97,231.48
26164.86,3033.82,-30.11
26163.24,3045.25,-278.69
27259.43,4567.21,330.25
27218.94,4571.67,253.33
26133.44,3022.15,235.71
27269.78,4597.46,-160.93
27272.20,4600.07,34.33
26182.60,3078.46,-97.16
26583.89,4474.82,189.83
27298.05,4643.03,35.49
26163.50,3087.60,43.53
26175.71,3089.07,99.42
27277.51,4591.04,-258.97
26171.16,3044.30,-76.74
27216.70,4570.99,124.64
26134.18,3052.52,90.31
26173.53,3052.84,14.83
27266.00,4620.20,-53.87
26259.22,3014.27,-100.66
26145.94,3027.11,89.28
27231.56,4580.99,205.23
26118.48,3114.52,-45.33
27315.81,4578.99,40.14
26185.06,3055.26,133.79
26209.53,2999.19,-293.54
27294.12,4587.94,-21.46
26229.98,3071.76,65.91
26202.93,3066.38,75.37
27255.30,4599.61,-32.10
26260.13,2995.70,2.68
26275.40,3039.11,39.82
26220.01,3080.19,140.53
26212.72,3005.40,226.20
26213.78,3024.17,119.48
26179.84,3014.39,-256.94
26211.29,2994.98,-297.88
26198.95,3031.74,-39.84
27166.52,4538.99,248.83
26193.61,3019.44,-3.11
27176.23,4549.01,425.57
27178.86,4568.28,246.28
26210.78,3036.91,98.75
27201.15,4617.74,26.54
26232.40,3016.84,81.50
26207.72,3033.80,35.31
26656.26,4521.42,311.74
26243.20,3026.71,198.46
27244.17,4580.39,-136.86
26209.44,3046.83,50.57
27209.18,4600.90,-85.71
26243.00,3012.82,237.42
27271.29,4635.44,-72.83
26229.92,3055.59,93.72
26234.91,2976.08,251.62
26216.93,3057.00,67.42
26294.66,2985.76,180.38
26211.54,3054.67,-7.59
26246.52,3015.99,122.18
26210.24,3039.99,-32.60
26196.64,3040.06,-42.78
26176.59,3078.23,-219.33
26178.55,3011.53,30.39
26163.71,3056.89,7.07
26199.43,3003.15,-19.08
26208.03,3042.27,30.40
26204.33,2998.97,-137.77
26181.27,3017.83,-232.71
26243.34,3009.32,-90.60
26225.70,2998.81,-285.46
26574.35,4518.51,264.27
26176.26,3049.61,7.58
26200.76,3054.41,112.28
27183.81,4583.12,139.81
26198.91,3059.62,21.45
26206.68,3042.21,27.83
26182.92,3017.04,91.89
26608.82,4477.51,267.51
26167.73,3033.37,158.99
26162.94,3060.58,24.66
26187.26,3079.78,-5.00
26162.72,3060.21,-12.93
26193.45,3095.07,16.44
26185.81,3026.84,250.71
26192.29,3030.98,83.60
27188.78,4575.83,224.58
26194.93,3057.24,72.52
26187.15,2990.54,-114.72
26615.05,4528.04,8.00
27300.73,4636.94,46.63
26199.42,3053.10,197.02
26516.64,4520.13,418.14
26177.01,3065.21,-143.04
26192.10,3051.14,110.75
26190.90,3051.33,74.18
26181.33,3046.31,19.19
26168.30,3090.20,53.92
26186.14,3081.16,-251.84
26506.22,4471.48,138.17
27182.89,4563.31,410.95
26195.69,3111.11,92.91
26186.75,3079.07,55.06
26575.21,4471.62,249.89
26209.11,3021.95,6.19
26161.33,3007.19,48.06
26458.73,4534.09,-211.17
27205.95,4593.02,26.74
27191.11,4595.99,-282.33
26170.35,3054.98,36.49
26108.83,3083.56,-58.27
26175.69,3038.91,-245.70
26963.04,4476.28,-61.81
26211.10,3088.36,-63.82
26506.93,4496.11,55.81
27252.55,4600.16,-46.19
27235.42,4569.76,154.99
27242.04,4577.29,62.07
26556.46,4516.79,85.32
26150.80,3036.53,102.64
26563.00,4524.14,202.76
27228.25,4565.76,122.87
26157.56,3043.44,296.05
26224.66,3096.36,36.62
26187.44,3016.17,40.90
26572.15,4510.29,-115.44
26188.68,3074.52,-280.15
26198.24,3072.71,89.55
26623.85,4465.82,147.93
26210.71,3060.97,-69.63
26198.48,3079.63,21.00
26180.28,3046.35,166.43
26147.05,3011.26,32.36
26148.22,2983.06,-246.67
26654.05,4500.73,264.36
26164.54,3062.84,283.47
27147.80,4572.37,208.70
26593.42,4491.59,174.69
27181.36,4603.89,-295.69
26195.52,3043.10,119.07
27183.76,4583.74,253.06
27240.18,4575.87,-6.14
27100.96,4508.12,309.55
27164.09,4593.31,-207.36
26646.91,4487.45,266.36
26169.88,3056.67,-193.47
26141.08,3079.60,205.64
27203.17,4608.01,-206.45
26166.27,3112.18,62.58
26151.18,3082.19,-48.56
26565.35,4504.71,95.74
27230.76,4570.28,433.98
26571.11,4518.57,191.22
27197.31,4585.70,126.08
27167.88,4558.36,142.99
26190.37,3112.67,54.90
26144.56,3077.93,-3.72
26187.38,3131.14,-75.24
26146.75,3096.93,19.06
26176.71,3065.95,221.58
27237.68,4536.31,-68.43
26545.50,4497.67,249.15
26572.56,4509.55,333.64
27219.19,4606.96,-155.76
26122.74,3002.69,281.67
26189.08,3120.98,-50.35
27186.91,4558.35,-232.31
26178.07,3044.88,22.98
26177.45,3068.68,82.04
26166.48,3094.79,17.62
26174.09,3069.69,-115.56
26725.43,4504.83,152.21
26199.25,3056.00,34.22
26178.99,3072.96,97.24
26213.28,3067.11,-274.71
26231.13,3061.79,-110.97
26192.65,3076.57,47.79
26223.93,3057.83,62.84
27226.67,4595.22,436.62
26167.74,3045.83,53.78
26185.78,3066.44,238.49
27163.66,4590.04,334.96
26176.40,3059.15,125.47
26238.54,3091.79,99.31
26199.84,3077.19,75.38
26181.19,3066.95,78.84
26165.41,3059.41,22.07
26172.24,3022.77,61.62
26188.32,3055.40,-2.72
26189.72,3071.29,55.88
27228.13,4563.53,-122.89
26172.46,3112.90,-34.47
27221.29,4626.09,-49.05
26586.79,4493.05,77.71
26194.83,3056.28,103.52
26223.46,3061.95,-52.09
26216.82,3091.83,14.63
27221.04,4559.60,420.34
26163.59,3049.05,-145.53
26183.04,3075.99,222.67
26783.76,4457.89,238.19
26182.40,3047.63,-29.69
27241.19,4612.78,127.12
27941.61,3792.90,-87.67
26238.91,3066.81,31.74
27227.63,4567.12,102.42
26165.56,3032.96,15.98
26165.20,3095.91,124.79
27245.28,4576.75,143.04
26193.89,3073.38,-43.92
26204.09,3047.25,60.83
27214.43,4587.97,242.89
26566.33,4513.85,-192.32
26216.34,3090.41,29.88
26178.08,3110.57,72.84
26158.31,3118.19,-282.17
27717.27,3087.87,-98.24
26152.29,3005.82,-35.94
27186.98,4543.06,212.85
26239.52,3049.12,-7.32
26194.87,3117.46,79.42
27224.90,4574.71,186.21
27258.09,4620.25,87.42
26157.40,3063.08,-82.36
26179.96,3041.58,-47.84
27276.06,4580.09,-10.37
26194.80,3017.67,-3.01
26204.84,3085.51,75.07
27272.17,4580.24,-205.97
26255.12,3106.89,-194.65
26128.19,3045.75,107.62
27230.55,4619.28,-284.12
26164.68,3021.47,44.20
26183.73,3027.20,-247.29
27748.46,3131.92,401.84
26142.86,3004.68,-239.93
26180.48,3031.27,-181.11
26233.82,3035.91,60.84
27211.18,4548.36,-180.73
26187.07,3054.13,59.95
26223.36,3036.88,-62.60
26216.71,3043.94,167.03
27228.35,4604.31,126.54
26200.57,3042.93,-51.12
26192.76,3052.65,-146.26
26186.17,3064.85,-29.87
26203.79,3057.13,90.27
26137.95,3055.02,88.97
26193.79,3069.74,-45.76
26174.12,3015.07,9.96
26185.40,3031.86,46.95
26154.31,3117.87,-163.43
26197.21,3042.67,-147.04
27305.13,4615.47,-4.82
26175.26,3089.21,21.25
26149.88,3069.43,207.39
26152.09,3123.84,-56.10
27162.46,4528.39,-155.44
26199.34,3034.89,-28.39
26188.40,3121.50,-290.11
26176.77,3087.66,-229.31
26181.79,3057.10,-81.35
26198.20,3104.68,-292.58
26186.98,3072.85,77.73
27179.65,4564.74,-240.92
26146.70,3075.35,-75.99
26226.51,3029.73,50.11
27266.39,4535.83,27.35
27231.70,4515.12,200.48
26135.80,3082.43,-162.66
27184.33,4555.09,-62.95
27222.36,4539.80,168.21
26152.29,3064.80,101.10
27252.33,4583.42,-16.66
26191.62,3041.50,48.86
27262.07,4536.32,250.43
26193.19,3097.32,45.03
26206.34,3060.30,82.58
26173.13,3082.60,-112.20
26157.02,3127.97,-75.32
26121.55,3124.58,152.83
26195.35,3057.45,-111.24
26171.17,3103.21,-16.06
26058.02,3114.28,-295.72
26209.98,3085.16,-104.33
26203.13,3117.19,84.60
26155.67,3112.73,-74.90
26155.87,3074.65,23.95
27197.65,4579.38,23.36
26207.58,3073.03,32.82
26263.13,3017.24,103.65
26210.56,3038.65,232.51
27186.09,4543.90,412.60
26221.12,3052.22,57.86
27205.37,4545.86,122.29
26186.87,3102.82,-284.68
27247.24,4588.03,149.47
26217.18,3008.59,310.89
26106.15,3012.42,84.96
27253.85,4513.48,165.87
26183.47,3037.55,21.69
27189.97,4596.30,-181.89
26214.71,3054.02,60.64
26221.94,3022.17,232.25
26252.62,3128.62,36.11
26191.75,3058.71,55.65
27231.89,4575.39,-185.92
27250.01,4579.22,167.36
26249.27,3003.19,252.64
26212.26,3033.98,309.25
26592.83,4482.61,292.18
26261.85,3033.21,24.07
26169.06,3068.29,13.26
27240.48,4610.06,-33.39
26294.91,2982.57,3.54
26272.25,3028.83,220.51
26201.99,3007.21,255.23
26258.93,3004.77,261.57
26219.86,3040.26,-130.89
26262.86,3013.66,168.46
26287.36,3027.02,46.96
27198.71,4568.40,23.17
26215.51,2992.89,85.08
27200.36,4580.45,180.75
26244.61,3024.87,241.67
26287.04,2931.32,-163.31
26242.68,2998.71,130.40
26207.21,3013.23,399.50
27222.70,4559.49,242.92
26188.16,3063.13,95.36
26251.79,3004.82,31.19
26228.46,3021.88,-16.35
26224.15,2987.01,-232.13
27158.35,4528.04,279.73
26219.54,3048.84,87.68
26222.69,3055.98,239.53
27170.83,4596.72,164.14
26217.92,3057.06,53.77
26624.37,4475.48,234.34
27212.93,4582.52,9.83
26175.54,3012.88,178.48
26215.33,3032.48,-121.95
27203.24,4560.40,115.01
27213.52,4534.65,-199.82
27240.67,4537.40,9.78
27200.29,4550.86,299.22
27250.81,4581.64,82.32
26200.44,2986.27,164.32
26238.10,3022.84,110.56
26207.96,3009.87,-206.11
26214.79,3034.41,46.79
26100.83,3100.45,68.31
26182.42,3058.02,49.19
26177.68,3150.81,-62.38
26666.94,4461.30,276.65
26184.88,3075.23,106.98
26226.72,3009.31,-73.40
26258.92,3028.27,15.41
26163.06,3027.35,-90.27
27182.00,4533.65,224.99
26229.18,3004.28,26.14
26269.84,2990.20,69.45
26604.10,4524.27,-166.21
26606.93,4438.84,269.10
26201.01,3024.91,89.39
26188.74,3027.34,49.90
26178.30,3048.43,328.42
26186.81,3068.93,67.44
26573.89,4490.29,237.28
26573.85,4458.76,311.69
26207.30,3006.16,-31.73
26211.60,3038.51,29.12
26174.45,3067.12,25.67
26211.74,2969.78,137.05
26196.21,3025.12,57.30
27252.59,4571.93,-4.12
26242.32,2995.92,166.09
27202.59,4594.60,-198.18
26179.77,3043.70,109.92
26207.11,3039.11,25.72
26164.56,3054.25,3.41
26189.48,3034.52,42.86
26191.97,3059.22,-35.19
26222.81,3032.97,154.19
26205.73,3035.16,112.08
27207.02,4613.63,226.39
26209.07,3053.11,-127.54
26220.95,3064.57,83.11
26546.85,4508.21,337.81
26277.11,3019.43,-69.02
26226.97,2988.05,123.44
27140.77,4565.25,-281.15
26199.86,3038.89,118.14
26228.46,3043.53,3.83
26233.41,3026.41,49.61
26209.62,3063.99,99.81
26262.30,3029.78,-221.30
26179.48,3017.21,296.66
26229.05,3053.01,40.59
27139.05,4573.11,279.09
27270.26,4599.41,-199.32
26236.44,2984.38,-220.71
26211.19,3056.78,84.38
26213.84,3040.62,36.60
26204.15,3073.36,58.62
26190.18,3055.45,155.07
27194.01,4597.10,108.73
26230.68,3037.42,90.19
27189.69,4596.01,198.02
26223.29,3079.61,108.45
27196.67,4602.20,-235.56
26283.69,3055.51,52.43
26216.17,3003.01,-105.45
26211.06,3017.89,36.73
26238.49,3006.46,78.71
26199.94,3048.87,35.64
26243.42,2997.70,-20.74
26188.91,3019.60,35.20
26235.68,2996.41,-7.41
26178.97,3049.33,149.95
26235.79,3030.85,74.53
26215.44,3050.28,90.80
26262.71,3005.07,24.11
26202.85,3062.73,116.99
26185.81,3053.42,-63.41
26222.52,3034.92,48.89
26224.38,3054.81,-1.08
26593.27,4453.82,307.79
26154.82,3030.74,306.57
27200.26,4537.33,218.66
26197.65,3013.06,-228.39
26179.82,3021.20,137.17
26154.88,3090.11,32.77
26193.18,3029.81,183.64
26232.56,3021.27,177.59
26179.59,3000.07,-273.78
26183.02,3037.29,125.85
26228.86,3022.44,-13.17
27187.43,4567.40,414.07
26211.75,2996.69,-255.46
26201.39,3014.99,90.70
26218.88,3038.03,19.92
26557.43,4452.50,214.86
27202.77,4583.37,93.55
26195.11,3018.33,114.98
26192.80,3079.18,109.13
26210.29,3023.76,152.83
27296.20,4552.74,-81.01
26199.20,3048.70,102.37
26193.42,3008.43,-270.24
26600.41,4489.55,161.86
26218.26,3026.22,94.64
26220.40,3011.38,186.45
26175.85,3055.94,-192.23
26585.91,4480.80,205.76
26181.81,3040.13,39.28
26194.09,3008.30,-41.75
26181.24,3040.75,73.54
26246.92,3041.72,245.87
26210.91,3001.09,57.41
27212.55,4542.32,250.37
26225.29,3019.65,116.10
26220.35,3043.55,48.04
27188.01,4571.56,-3.60
27286.16,4588.77,80.74
27164.87,4607.11,138.46
27255.33,4568.99,208.88
27259.99,4553.63,117.44
26275.15,3012.05,106.73
26234.37,3003.45,27.36
26206.95,3024.85,47.58
26210.40,3056.33,102.44
27298.55,4598.70,72.41
26209.19,3018.86,144.01
27248.35,4555.66,114.35
26242.71,3053.62,136.42
26198.26,3034.67,149.68
26244.33,3030.41,138.78
27211.07,4609.86,435.72
27244.59,4565.04,197.89
27250.39,4602.53,-97.68
26252.43,3040.00,7.10
26206.18,3060.93,53.61
27265.79,4652.79,-80.45
26220.26,3012.18,94.43
26222.83,2991.94,-20.68
26224.99,3001.24,245.01
26222.71,3021.49,42.43
27214.87,4578.50,63.93
26225.40,3005.35,34.42
26197.15,3054.09,84.89
26205.80,3056.49,69.05
26210.26,3062.00,35.31
26148.28,3071.22,135.95
26199.75,3034.22,38.27
26619.37,4510.14,241.79
26181.29,3039.70,144.75
26637.23,4484.94,419.23
26201.20,3058.53,21.80
26177.89,3042.93,136.53
27242.64,4571.63,422.80
26198.26,3054.24,20.98
27188.06,4564.43,239.65
26178.65,3040.03,107.40
27306.91,4594.95,-44.36
26176.46,3043.07,-242.79
26193.69,3045.50,34.27
26173.21,3063.12,-75.70
27241.17,4592.24,136.10
27226.88,4548.57,187.46
26181.56,3039.60,-280.27
27281.72,4626.36,-38.89
27280.98,4595.42,246.45
27283.23,4614.85,52.22
26205.98,3026.49,42.87
26613.23,4510.82,221.91
26233.57,3047.22,-15.30
27287.15,4633.48,-70.55
26232.10,3006.95,91.15
27219.34,4582.89,-157.21
27261.02,4619.17,191.74
26178.28,3050.08,198.04
27298.26,4582.82,251.49
26198.90,3045.46,65.02
26210.96,3043.98,-9.80
27255.38,4597.10,310.23
26176.90,3083.82,51.56
27289.50,4622.11,-225.47
27345.78,4581.26,180.52
26203.40,3043.83,127.96
26587.99,4523.91,189.82
26234.72,3048.75,-3.90
27248.47,4575.17,-247.99
26194.93,3060.17,62.16
27324.61,4564.05,66.06
26160.97,3064.40,-296.77
27261.51,4624.71,94.09
26200.53,3003.36,-86.30
27256.11,4532.45,227.55
27271.94,4621.13,95.67
27237.17,4599.78,180.20
26229.53,3019.64,41.80
27270.62,4592.17,-70.68
26214.87,3058.75,-19.36
27293.00,4604.47,217.96
27299.43,4603.67,31.33
26209.92,3029.71,269.21
27266.18,4593.49,-26.86
27278.36,4628.21,67.17
27293.96,4591.90,152.42
26232.87,3013.60,44.24
26198.26,3062.91,29.66
27248.64,4558.03,127.20
27310.23,4575.77,114.59
26185.95,3054.68,59.75
27299.21,4602.50,34.10
26204.43,3059.46,30.16
26187.53,3016.46,-224.74
27276.15,4645.01,-30.35
26161.09,3035.34,71.37
26183.52,3049.00,-146.09
26214.10,3036.36,132.64
26209.42,3030.99,94.66
26218.88,3054.79,95.20
26234.00,3064.82,119.08
27272.29,4585.77,158.60
26190.05,3082.49,-169.22
27287.74,4604.68,-86.06
26166.47,3052.07,79.10
26180.41,3065.69,129.87
26200.26,3051.86,-2.31
26171.48,3034.26,265.98
27214.50,4625.60,102.19
27193.39,4552.87,200.34
27252.56,4585.61,204.76
26212.11,3057.05,109.34
26168.51,3020.66,81.75
27291.97,4592.96,71.94
26155.40,3043.69,15.07
27252.90,4577.25,194.21
27247.81,4580.02,225.87
26640.28,4458.32,303.86
27292.27,4641.02,79.32
26212.05,3047.09,48.12
27224.43,4567.63,261.06
27238.03,4580.92,189.03
26174.02,3078.39,52.65
27283.35,4569.33,182.00
26185.01,3094.71,-232.62
27254.64,4596.16,93.24
26193.49,3072.32,-71.10
27253.47,4579.07,156.36
26167.27,3051.40,260.92
26194.34,3072.04,18.31
26562.82,4487.54,300.27
27287.39,4572.79,-212.60
26174.35,3094.40,-37.73
27285.08,4565.33,35.86
26150.13,3114.30,-244.80
26196.34,3064.68,52.55
26215.41,3125.63,66.05
27232.60,4610.45,397.59
26240.62,3038.71,-62.04
26194.09,3068.72,-2.23
26174.96,3045.12,-72.45
27270.19,4608.24,233.88
26216.64,3042.37,95.39
26218.46,3104.31,5.69
26179.81,3062.12,100.00
26170.11,3086.19,-94.30
26164.59,3045.89,-228.99
26165.41,3084.43,-111.80
26200.16,3069.53,137.70
26200.75,3059.40,21.34
26164.64,3069.55,-50.79
27225.65,4635.80,-41.46
26204.40,3068.29,-70.79
26210.03,3036.49,-69.88
27244.42,4592.86,177.71
26179.55,3059.74,19.52
27267.33,4577.44,188.75
26182.27,3066.59,32.18
26158.17,3091.86,-76.92
26209.82,3059.27,55.62
27239.53,4608.12,-52.15
27250.10,4589.15,216.30
26160.22,3069.70,104.57
26196.25,3055.30,14.68
26196.23,3053.87,62.54
27223.66,4587.04,-43.70
26185.08,3034.45,9.31
26149.72,3046.71,-212.13
27309.35,4569.07,167.95
26173.32,3031.37,66.18
27282.47,4574.26,69.46
26197.52,3055.91,-7.35
27268.38,4609.29,35.57
26222.29,3039.31,110.32
26189.08,3024.25,11.74
27221.26,4569.86,63.32
26235.17,3010.49,102.73
26195.00,3055.52,62.19
26195.71,3035.76,-4.17
26233.57,3052.58,33.11
27251.63,4574.67,-274.69
26156.56,3066.61,89.59
27232.58,4587.70,210.69
26510.45,4490.03,247.20
27272.18,4596.01,-4.20
26586.96,4523.76,217.04
27258.27,4567.27,190.66
26201.09,3038.98,30.84
27267.46,4621.19,264.58
26169.76,3012.80,-43.03
26228.75,3014.47,-4.85
26182.96,3073.38,47.50
26547.84,4463.31,299.01
27256.37,4612.68,95.24
26240.19,3017.50,17.34
26215.40,3032.76,-29.34
27251.25,4574.47,192.56
26208.92,3037.45,6.00
26159.58,3067.85,74.08
26239.44,3039.43,6.03
26186.43,3039.84,56.12
26165.89,3072.06,60.38
26203.63,3074.81,58.47
26148.68,3047.54,290.56
27279.20,4599.47,58.05
26187.39,3099.51,79.56
27293.57,4622.74,52.98
26192.88,3072.48,88.16
27315.77,4574.72,417.18
26249.89,3089.62,237.57
26147.32,3050.51,149.00
27283.73,4616.80,127.67
26180.97,3072.32,24.99
26202.85,3050.84,32.54
26211.93,3041.40,-12.45
26214.49,3052.87,24.77
27316.64,4614.59,133.20
26191.45,3076.13,22.47
26509.81,4508.60,174.09
27300.87,4621.29,128.11
26208.96,3047.87,-14.56
26170.14,3072.84,-26.66
26191.50,3065.14,40.59
26218.51,3076.38,-22.60
26198.46,3069.52,-46.35
26195.62,3078.94,-93.07
26154.02,3092.90,227.26
27258.06,4570.51,191.94
26183.49,3100.21,236.05
26165.34,3087.10,-136.21
27241.88,4641.62,-119.10
26187.54,3092.36,33.54
27278.77,4604.74,243.99
27808.75,3232.99,-164.98
26193.01,3070.44,61.69
27215.04,4609.35,62.68
27183.51,4556.04,157.21
26154.11,3103.18,10.63
26198.72,3066.53,-78.94
26178.28,3055.41,-45.87
26180.34,3097.16,-169.21
26180.15,3098.90,73.96
26196.78,3041.85,17.63
27268.75,4544.83,231.42
26215.90,3090.31,-48.28
27248.39,4591.92,209.82
26181.22,3071.15,76.50
26183.44,3061.45,67.97
27350.02,4579.33,158.18
26181.23,3051.79,71.13
27304.68,4600.62,-26.00
26188.51,3080.38,51.39
26206.21,3063.43,-3.89
26179.63,3049.48,-86.17
26575.51,4472.14,288.11
26101.10,3067.13,-251.18
27295.08,4578.65,263.03
26153.04,3064.58,165.72
27240.50,4574.82,173.89
27301.86,4562.87,83.63
26160.41,3068.64,40.06
27330.31,4574.44,31.65
27251.07,4609.08,329.29
26184.33,3048.17,-68.39
27239.69,4603.90,58.89
26158.44,3084.76,-107.91
27293.01,4578.01,200.91
26219.22,3077.96,38.24
27216.41,4605.13,117.16
26182.97,3054.42,243.74
27267.69,4597.44,241.09
26561.29,4467.95,213.92
27324.96,4582.93,268.09
27236.68,4560.52,-53.60
26132.85,3100.72,53.82
27272.80,4588.01,72.51
26127.36,3073.46,35.03
27259.47,4628.04,37.60
26124.56,3040.21,-45.59
26195.66,3054.95,21.15
27265.73,4630.70,80.38
26171.77,3110.45,-103.39
27328.35,4618.60,174.06
26127.62,3067.56,-45.68
27272.42,4595.73,406.25
26131.69,3078.99,34.45
27253.65,4571.16,306.16
27237.70,4600.85,99.60
27308.53,4640.05,-8.72
27292.56,4615.76,-39.23
26145.57,3065.12,-268.78
27258.21,4597.10,189.57
26523.39,4526.93,-119.90
27291.10,4609.50,416.26
26452.88,4548.27,-102.56
27275.30,4577.77,202.56
27262.97,4586.77,228.01
27293.03,4575.24,245.09
27298.51,4636.34,42.25
26134.50,3116.66,22.25
